# Timestamp: 20260520100417
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem..............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.0,-44.4,-201.0,-1521.0,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260520 10:04:54,17,4003,-3.87,684,0,-0.061,15.04,14.06,59.9,0.02,-0.03,15,21.93,219,14.80,16.49,16.33,16.57,15.75,nan,nan,nan,nan,-53.25,nan,15.19,-0.533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.366,0.326
20260520 10:04:55,18,4003,-3.87,688,1,-0.058,15.04,14.06,59.9,0.02,-0.03,15,21.93,219,14.80,16.49,16.33,16.58,15.50,nan,nan,nan,nan,-52.94,nan,15.19,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,544.773,0.326
20260520 10:04:56,19,4003,-3.69,690,1,-0.053,15.04,14.08,59.9,0.03,-0.03,15,21.93,219,14.80,16.50,16.34,16.57,15.50,nan,nan,nan,nan,-52.81,nan,15.19,-0.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,547.146,0.326
20260520 10:04:57,20,4003,-3.32,688,1,-0.049,15.04,14.08,59.9,0.03,-0.03,15,21.93,219,14.80,16.50,16.34,16.58,15.50,nan,nan,nan,nan,-53.00,nan,15.19,-0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,548.927,0.326
20260520 10:04:58,21,4003,-3.14,688,0,-0.064,15.04,14.06,60.0,0.02,-0.03,15,21.93,219,14.80,16.50,16.34,16.58,15.75,nan,nan,nan,nan,-52.56,nan,15.19,-0.630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.366,0.326
20260520 10:04:59,22,4003,-3.14,690,0,-0.061,15.04,14.06,60.0,0.02,-0.03,15,21.83,-80,14.80,16.50,16.33,16.57,15.56,nan,nan,nan,nan,-52.56,nan,15.12,-0.600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,542.993,0.326
20260520 10:05:00,23,4003,-2.95,685,0,-0.061,15.06,14.08,60.0,0.02,-0.03,15,21.83,-80,14.80,16.50,16.33,16.58,15.50,nan,nan,nan,nan,-52.56,nan,15.19,-0.591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,544.773,0.326
20260520 10:05:01,24,4003,-2.58,682,1,-0.069,15.06,14.08,60.0,0.03,-0.03,15,21.93,-80,14.80,16.51,16.34,16.58,15.50,nan,nan,nan,nan,-52.56,nan,15.38,-0.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,547.146,0.326
20260520 10:05:02,25,4003,-2.58,684,0,-0.075,15.06,14.08,60.0,0.02,-0.03,15,21.93,-80,14.80,16.50,16.34,16.58,15.56,nan,nan,nan,nan,-53.19,nan,15.19,-0.591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,544.773,0.326
20260520 10:05:03,26,4003,-2.40,680,1,-0.073,15.06,14.08,60.1,0.02,-0.03,15,21.83,-80,14.80,16.50,16.33,16.58,15.56,nan,nan,nan,nan,-53.25,nan,15.19,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,542.400,0.326
20260520 10:05:04,27,4003,-2.40,678,0,-0.073,15.06,14.08,60.1,0.03,-0.03,15,21.83,-96,14.80,16.51,16.33,16.58,15.50,nan,nan,nan,nan,-52.38,nan,15.19,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.366,0.326
20260520 10:05:05,28,4003,-2.21,678,1,-0.073,15.06,14.08,60.1,0.02,-0.03,15,21.83,-96,14.80,16.51,16.34,16.58,15.81,nan,nan,nan,nan,-52.56,nan,15.12,-0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,547.740,0.326
20260520 10:05:06,29,4003,-2.21,680,0,-0.067,15.06,14.08,60.1,0.03,-0.03,15,21.83,-96,14.80,16.51,16.34,16.58,15.50,nan,nan,nan,nan,-52.50,nan,15.00,-0.417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.960,0.326
20260520 10:05:07,30,4003,-2.03,684,1,-0.073,15.06,14.08,60.1,0.02,-0.03,15,21.83,-96,14.80,16.51,16.33,16.58,15.50,nan,nan,nan,nan,-52.56,nan,15.19,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,552.487,0.326
20260520 10:05:08,31,4003,-1.84,682,0,-0.065,15.06,14.08,60.2,0.02,-0.03,15,21.83,-96,14.80,16.52,16.33,16.58,15.81,nan,nan,nan,nan,-52.94,nan,15.12,-0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.860,0.326
20260520 10:05:09,32,4003,-2.03,685,1,-0.074,15.09,14.08,60.2,0.03,-0.03,15,21.83,-96,14.90,16.52,16.34,16.59,15.38,nan,nan,nan,nan,-53.00,nan,15.12,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,557.827,0.326
20260520 10:05:10,33,4003,-1.66,684,0,-0.064,15.09,14.08,60.2,0.02,-0.03,15,21.83,-99,14.90,16.52,16.34,16.58,15.56,nan,nan,nan,nan,-52.81,nan,15.19,-0.513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,555.454,0.326
20260520 10:05:11,34,4003,-1.66,678,1,-0.057,15.06,14.08,60.2,0.02,-0.03,15,21.83,-99,14.90,16.52,16.33,16.58,15.38,nan,nan,nan,nan,-52.81,nan,15.19,-0.518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.893,0.326
20260520 10:05:12,35,4003,-1.84,676,0,-0.054,15.06,14.08,60.2,0.02,-0.03,15,21.83,-99,14.90,16.51,16.33,16.58,15.81,nan,nan,nan,nan,-52.94,nan,15.00,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,552.487,0.326
20260520 10:05:13,36,4003,-1.48,678,0,-0.049,15.06,14.08,60.2,0.03,-0.03,15,21.74,-99,14.90,16.52,16.34,16.59,15.56,nan,nan,nan,nan,-52.50,nan,15.06,-0.518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.860,0.326
20260520 10:05:14,37,4003,-1.48,673,0,-0.047,15.06,14.08,60.2,0.02,-0.03,15,21.83,-99,14.90,16.53,16.34,16.59,15.38,nan,nan,nan,nan,-52.50,nan,15.25,-0.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,555.454,0.326
20260520 10:05:15,38,4003,-1.29,678,0,-0.056,15.09,14.08,60.3,0.03,-0.03,15,21.83,-102,14.90,16.53,16.34,16.59,15.88,nan,nan,nan,nan,-52.50,nan,15.25,-0.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.893,0.326
20260520 10:05:16,39,4003,-1.29,676,0,-0.048,15.09,14.08,60.3,0.02,-0.03,15,21.74,-102,14.90,16.53,16.34,16.58,15.56,nan,nan,nan,nan,-53.19,nan,15.25,-0.509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.300,0.326
20260520 10:05:17,40,4003,-1.29,671,0,-0.055,15.06,14.08,60.3,0.03,-0.03,15,21.83,-102,14.90,16.54,16.34,16.59,15.81,nan,nan,nan,nan,-53.25,nan,15.25,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.267,0.326
20260520 10:05:18,41,4003,-1.11,673,0,-0.055,15.09,14.08,60.3,0.03,-0.03,15,21.83,-102,14.90,16.54,16.34,16.59,15.56,nan,nan,nan,nan,-53.19,nan,15.19,-0.518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,556.640,0.326
20260520 10:05:19,42,4003,-1.11,676,1,-0.054,15.09,14.08,60.3,0.03,-0.03,15,21.74,-102,14.90,16.53,16.34,16.59,15.56,nan,nan,nan,nan,-53.19,nan,15.19,-0.576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.267,0.326
20260520 10:05:20,43,4003,-0.92,678,1,-0.060,15.09,14.08,60.3,0.02,-0.03,15,21.74,-102,14.90,16.53,16.34,16.59,15.81,nan,nan,nan,nan,-52.31,nan,15.00,-0.571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.893,0.326
20260520 10:05:21,44,4003,-0.92,684,1,-0.076,15.09,14.08,60.3,0.02,-0.03,15,21.74,-110,14.90,16.54,16.34,16.59,15.56,nan,nan,nan,nan,-52.50,nan,15.25,-0.600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.860,0.326
20260520 10:05:22,45,4003,-0.92,682,1,-0.075,15.09,14.11,60.3,0.03,-0.03,15,21.83,-110,14.90,16.55,16.34,16.60,15.56,nan,nan,nan,nan,-52.56,nan,15.25,-0.586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,557.234,0.326
20260520 10:05:23,46,4003,-0.74,680,1,-0.070,15.09,14.08,60.3,0.02,-0.03,15,21.74,-110,14.90,16.54,16.34,16.59,15.56,nan,nan,nan,nan,-53.19,nan,15.25,-0.586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.267,0.326
