# Timestamp: 20260610101346
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem.............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.9,-44.4,-201.0,-1404.3,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260610 10:14:11,17,4003,-3.67,715,0,0.007,17.17,16.23,61.7,0.03,-0.03,17,21.08,219,16.20,18.37,18.23,18.39,16.50,17.38,nan,nan,nan,-51.25,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,576.815,0.326
20260610 10:14:12,18,4003,-3.67,713,0,0.008,17.17,16.23,61.7,0.03,-0.03,17,21.08,219,16.30,18.36,18.23,18.39,16.50,17.31,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,579.782,0.326
20260610 10:14:13,19,4003,-3.49,713,0,0.013,17.17,16.23,61.6,0.03,-0.03,17,21.08,219,16.30,18.36,18.23,18.38,16.50,17.38,nan,nan,nan,-51.25,nan,17.25,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,580.375,0.326
20260610 10:14:14,20,4003,-3.30,709,0,0.010,17.20,16.25,61.6,0.03,-0.03,17,21.08,219,16.30,18.37,18.23,18.39,16.56,17.38,nan,nan,nan,-51.06,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,585.122,0.326
20260610 10:14:15,21,4003,-3.12,707,0,0.015,17.17,16.25,61.6,0.03,-0.03,17,21.18,219,16.30,18.37,18.23,18.39,16.50,17.12,nan,nan,nan,-51.06,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,586.309,0.326
20260610 10:14:16,22,4003,-2.93,705,0,0.004,17.17,16.23,61.6,0.03,-0.03,17,21.18,-11,16.30,18.38,18.23,18.40,16.56,17.38,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.342,0.326
20260610 10:14:17,23,4003,-2.75,705,1,-0.011,17.20,16.25,61.6,0.03,-0.03,17,21.08,-11,16.30,18.37,18.22,18.39,16.38,17.06,nan,nan,nan,-51.25,nan,17.06,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,580.969,0.326
20260610 10:14:18,24,4003,-2.75,707,0,0.012,17.20,16.23,61.6,0.03,-0.03,17,21.18,-11,16.30,18.38,18.23,18.40,16.50,17.12,nan,nan,nan,-51.25,nan,17.00,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,585.122,0.326
20260610 10:14:19,25,4003,-2.56,713,1,-0.007,17.20,16.25,61.6,0.03,-0.03,17,21.18,-11,16.30,18.38,18.23,18.40,16.56,17.31,nan,nan,nan,-51.25,nan,17.06,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,588.089,0.326
20260610 10:14:20,26,4003,-2.38,715,1,-0.003,17.17,16.25,61.6,0.03,-0.03,17,21.08,-11,16.30,18.38,18.23,18.39,16.56,17.38,nan,nan,nan,-51.25,nan,17.31,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,584.529,0.326
20260610 10:14:21,27,4003,-2.38,711,0,-0.009,17.17,16.25,61.6,0.03,-0.03,17,21.18,-27,16.30,18.38,18.23,18.40,16.56,17.38,nan,nan,nan,-51.25,nan,17.00,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,580.969,0.326
20260610 10:14:22,28,4003,-2.20,713,1,-0.000,17.20,16.25,61.6,0.03,-0.03,17,21.18,-27,16.30,18.38,18.23,18.40,16.56,17.38,nan,nan,nan,-51.25,nan,17.31,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.935,0.326
20260610 10:14:23,29,4003,-2.01,719,0,0.004,17.20,16.25,61.6,0.03,-0.03,17,21.18,-27,16.30,18.38,18.23,18.40,16.31,17.12,nan,nan,nan,-51.25,nan,17.06,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,586.309,0.326
20260610 10:14:24,30,4003,-2.01,717,0,0.008,17.22,16.25,61.6,0.03,-0.03,17,21.08,-27,16.30,18.38,18.23,18.40,16.38,17.38,nan,nan,nan,-51.25,nan,17.06,-0.417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,592.243,0.326
20260610 10:14:25,31,4003,-1.83,713,1,-0.004,17.20,16.25,61.6,0.03,-0.03,17,21.08,-27,16.30,18.38,18.22,18.40,16.56,17.38,nan,nan,nan,-51.25,nan,17.25,-0.417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,588.089,0.326
20260610 10:14:26,32,4003,-1.83,711,0,-0.001,17.20,16.25,61.6,0.03,-0.03,17,21.08,-27,16.30,18.38,18.22,18.41,16.50,17.12,nan,nan,nan,-51.25,nan,17.31,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,591.056,0.326
20260610 10:14:27,33,4003,-1.64,711,1,0.009,17.20,16.25,61.6,0.03,-0.03,17,21.18,-27,16.30,18.39,18.23,18.40,16.56,17.31,nan,nan,nan,-51.25,nan,17.25,-0.363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,595.209,0.326
20260610 10:14:28,34,4003,-1.64,713,1,-0.002,17.20,16.25,61.6,0.03,-0.03,17,21.08,-27,16.30,18.39,18.23,18.41,16.31,17.38,nan,nan,nan,-51.31,nan,17.06,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,593.429,0.326
20260610 10:14:29,35,4003,-1.64,717,0,0.006,17.20,16.25,61.6,0.03,-0.03,17,21.18,-27,16.30,18.38,18.23,18.40,16.56,17.19,nan,nan,nan,-51.31,nan,17.31,-0.373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,589.869,0.326
20260610 10:14:30,36,4003,-1.46,713,2,0.004,17.20,16.25,61.5,0.03,-0.03,17,21.08,-27,16.30,18.38,18.23,18.40,16.56,17.12,nan,nan,nan,-51.31,nan,17.00,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,591.056,0.326
20260610 10:14:31,37,4003,-1.27,713,0,0.002,17.22,16.25,61.5,0.03,-0.03,17,21.18,-27,16.30,18.39,18.23,18.41,16.62,17.19,nan,nan,nan,-51.25,nan,17.06,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,595.209,0.326
20260610 10:14:32,38,4003,-1.27,711,1,0.010,17.22,16.28,61.5,0.03,-0.03,17,21.18,-26,16.30,18.40,18.23,18.41,16.31,17.12,nan,nan,nan,-51.31,nan,17.06,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,596.396,0.326
20260610 10:14:33,39,4003,-1.27,713,1,0.009,17.20,16.25,61.5,0.03,-0.03,17,21.18,-26,16.30,18.39,18.23,18.41,16.56,17.19,nan,nan,nan,-51.25,nan,17.31,-0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,592.243,0.326
20260610 10:14:34,40,4003,-1.27,718,1,0.005,17.20,16.25,61.5,0.03,-0.03,17,21.18,-26,16.30,18.39,18.23,18.41,16.56,17.38,nan,nan,nan,-51.25,nan,17.25,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,589.869,0.326
20260610 10:14:35,41,4003,-1.27,720,1,0.009,17.22,16.25,61.5,0.03,-0.03,17,21.18,-26,16.30,18.40,18.23,18.41,16.56,17.38,nan,nan,nan,-51.25,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,593.429,0.326
20260610 10:14:36,42,4003,-1.09,723,1,0.004,17.22,16.28,61.5,0.03,-0.03,17,21.18,-26,16.30,18.41,18.24,18.42,16.38,17.38,nan,nan,nan,-51.25,nan,17.06,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,595.209,0.326
20260610 10:14:37,43,4003,-0.90,723,0,0.009,17.20,16.25,61.5,0.03,-0.03,17,21.18,-26,16.30,18.41,18.23,18.42,16.38,17.12,nan,nan,nan,-51.25,nan,17.31,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,591.649,0.326
20260610 10:14:38,44,4003,-1.09,723,0,-0.014,17.22,16.28,61.5,0.03,-0.03,17,21.18,-22,16.30,18.41,18.23,18.41,16.38,17.12,nan,nan,nan,-51.25,nan,17.06,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,588.682,0.326
20260610 10:14:39,45,4003,-0.90,723,1,0.008,17.22,16.25,61.5,0.03,-0.03,17,21.18,-22,16.30,18.40,18.23,18.41,16.38,17.12,nan,nan,nan,-51.25,nan,17.06,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,591.649,0.326
20260610 10:14:40,46,4003,-0.72,723,0,0.011,17.22,16.28,61.5,0.03,-0.03,17,21.18,-22,16.30,18.41,18.24,18.42,16.56,17.19,nan,nan,nan,-51.25,nan,17.06,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,594.616,0.326
