# Timestamp: 20260610095659
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem.............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.9,-44.4,-201.0,-1404.3,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260610 09:57:33,17,4003,-4.04,701,1,-0.010,16.83,16.01,62.1,0.03,-0.03,16,20.99,219,15.90,17.89,17.69,17.96,16.56,16.88,nan,nan,nan,-51.44,nan,16.69,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,567.321,0.326
20260610 09:57:34,18,4003,-3.67,701,1,-0.013,16.86,16.01,62.1,0.03,-0.03,16,20.99,219,15.90,17.90,17.69,17.96,16.56,16.94,nan,nan,nan,-51.44,nan,16.62,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,569.695,0.326
20260610 09:57:35,19,4003,-3.49,697,1,-0.015,16.86,16.01,62.1,0.03,-0.03,16,20.99,219,15.90,17.90,17.69,17.95,16.31,16.94,nan,nan,nan,-51.44,nan,16.69,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,566.134,0.326
20260610 09:57:36,20,4003,-3.30,697,1,-0.006,16.83,16.01,62.1,0.03,-0.03,16,20.90,219,16.00,17.90,17.68,17.95,16.56,16.88,nan,nan,nan,-51.44,nan,16.69,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,563.167,0.326
20260610 09:57:37,21,4003,-3.12,701,1,-0.010,16.86,16.01,62.1,0.03,-0.03,16,20.90,219,16.00,17.90,17.69,17.96,16.50,16.88,nan,nan,nan,-51.44,nan,16.81,-0.475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,566.134,0.326
20260610 09:57:38,22,4003,-2.93,700,1,0.002,16.86,16.01,62.1,0.03,-0.03,16,20.90,13,16.00,17.91,17.69,17.96,16.38,16.94,nan,nan,nan,-51.44,nan,16.81,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,569.695,0.326
20260610 09:57:39,23,4003,-2.93,693,1,-0.007,16.86,16.01,62.1,0.03,-0.03,16,20.90,13,16.00,17.91,17.69,17.96,16.31,16.88,nan,nan,nan,-51.44,nan,16.88,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,567.321,0.326
20260610 09:57:40,24,4003,-2.75,693,1,-0.002,16.86,16.01,62.1,0.03,-0.03,16,20.90,13,16.00,17.90,17.69,17.95,16.50,16.94,nan,nan,nan,-51.44,nan,16.88,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,564.354,0.326
20260610 09:57:41,25,4003,-2.56,693,1,0.001,16.86,16.01,62.1,0.03,-0.03,17,20.90,13,16.00,17.91,17.69,17.95,16.50,16.94,nan,nan,nan,-51.44,nan,16.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,565.541,0.326
20260610 09:57:42,26,4003,-2.38,692,1,-0.004,16.86,16.01,62.1,0.03,-0.03,16,20.99,13,16.00,17.91,17.70,17.96,16.31,16.94,nan,nan,nan,-51.44,nan,16.88,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260610 09:57:43,27,4003,-2.20,701,1,0.003,16.86,16.01,62.1,0.03,-0.03,16,20.99,-28,16.00,17.92,17.70,17.96,16.38,16.94,nan,nan,nan,-51.56,nan,16.88,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260610 09:57:44,28,4003,-2.20,697,1,-0.004,16.86,16.01,62.1,0.03,-0.03,16,20.90,-28,16.00,17.91,17.69,17.95,16.56,16.94,nan,nan,nan,-51.44,nan,16.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,565.541,0.326
20260610 09:57:45,29,4003,-2.20,692,0,-0.001,16.86,16.01,62.1,0.03,-0.04,16,20.99,-28,16.00,17.91,17.69,17.95,16.38,16.94,nan,nan,nan,-51.38,nan,16.88,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,564.354,0.326
20260610 09:57:46,30,4003,-2.20,697,1,0.003,16.86,16.04,62.1,0.03,-0.03,16,20.99,-28,16.00,17.92,17.70,17.96,16.56,16.94,nan,nan,nan,-51.44,nan,16.88,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,567.321,0.326
20260610 09:57:47,31,4003,-1.83,693,0,-0.005,16.86,16.01,62.1,0.03,-0.03,16,20.99,-28,16.00,17.93,17.70,17.96,16.50,16.94,nan,nan,nan,-51.44,nan,16.69,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,569.101,0.326
20260610 09:57:48,32,4003,-1.83,692,1,0.001,16.86,16.01,62.1,0.03,-0.03,16,20.90,-28,16.00,17.92,17.69,17.96,16.56,16.94,nan,nan,nan,-51.38,nan,16.81,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,564.948,0.326
20260610 09:57:49,33,4003,-1.64,692,1,-0.004,16.86,16.04,62.1,0.03,-0.03,16,20.90,-28,16.00,17.92,17.69,17.95,16.31,16.94,nan,nan,nan,-51.38,nan,16.88,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,561.981,0.326
20260610 09:57:50,34,4003,-1.64,692,1,-0.007,16.86,16.01,62.1,0.03,-0.03,16,20.99,-28,16.00,17.93,17.70,17.96,16.31,16.94,nan,nan,nan,-51.44,nan,16.69,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,565.541,0.326
20260610 09:57:51,35,4003,-1.46,685,1,0.001,16.86,16.01,62.1,0.03,-0.03,16,20.99,-28,16.00,17.93,17.70,17.96,16.31,16.94,nan,nan,nan,-51.44,nan,16.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,569.101,0.326
20260610 09:57:52,36,4003,-1.46,684,0,-0.008,16.86,16.04,62.1,0.03,-0.03,16,20.99,-28,16.00,17.93,17.70,17.96,16.38,17.00,nan,nan,nan,-51.44,nan,16.69,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,566.134,0.326
20260610 09:57:53,37,4003,-1.46,680,1,0.003,16.86,16.04,62.1,0.03,-0.04,16,20.90,-28,16.00,17.93,17.69,17.96,16.56,16.94,nan,nan,nan,-51.44,nan,16.88,-0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,563.167,0.326
20260610 09:57:54,38,4003,-1.27,678,0,-0.011,16.86,16.01,62.1,0.03,-0.03,16,20.90,-42,16.00,17.94,17.70,17.96,16.31,16.94,nan,nan,nan,-51.38,nan,16.88,-0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,566.728,0.326
20260610 09:57:55,39,4003,-1.27,676,0,-0.010,16.86,16.04,62.0,0.03,-0.03,16,20.90,-42,16.00,17.95,17.71,17.97,16.56,16.94,nan,nan,nan,-51.25,nan,16.88,-0.475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260610 09:57:56,40,4003,-1.09,680,1,-0.010,16.86,16.04,62.0,0.03,-0.03,16,20.90,-42,16.00,17.95,17.71,17.96,16.56,16.94,nan,nan,nan,-51.44,nan,16.69,-0.465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,567.321,0.326
20260610 09:57:57,41,4003,-1.09,684,1,-0.004,16.86,16.04,62.0,0.03,-0.03,16,20.90,-42,16.00,17.94,17.71,17.96,16.38,16.94,nan,nan,nan,-51.44,nan,16.88,-0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,563.761,0.326
20260610 09:57:58,42,4003,-0.90,681,0,-0.004,16.88,16.04,62.0,0.03,-0.03,16,20.90,-42,16.00,17.96,17.71,17.97,16.44,16.94,nan,nan,nan,-51.38,nan,16.69,-0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,574.442,0.326
20260610 09:57:59,43,4003,-0.90,683,0,0.000,16.88,16.04,62.0,0.03,-0.03,16,20.99,-42,16.00,17.96,17.71,17.98,16.44,16.94,nan,nan,nan,-51.44,nan,16.88,-0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,578.002,0.326
20260610 09:58:00,44,4003,-0.90,680,1,-0.005,16.88,16.04,62.0,0.03,-0.03,16,20.90,-40,16.00,17.96,17.71,17.97,16.38,16.94,nan,nan,nan,-51.44,nan,16.88,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,576.815,0.326
20260610 09:58:01,45,4003,-0.90,680,1,-0.011,16.88,16.04,62.0,0.03,-0.03,16,20.90,-40,16.00,17.96,17.71,17.96,16.38,17.00,nan,nan,nan,-51.44,nan,16.88,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.068,0.326
20260610 09:58:02,46,4003,-0.90,678,1,-0.012,16.88,16.04,62.0,0.03,-0.03,16,20.90,-40,16.00,17.96,17.71,17.96,16.38,17.00,nan,nan,nan,-51.44,nan,16.88,-0.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,571.475,0.326
